gf_id	species	genes	zma	sbi	sit	osa	osaindica	bdi	hvu	mac	ath	cpa	ptr	vvi	sly	ppa	olu	cre
HOM03M016226	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016227	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016228	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016229	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016230	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016231	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016232	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016233	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016234	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016235	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016236	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016237	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016238	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016239	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016240	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016241	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016242	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016243	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016244	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016245	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016246	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016247	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016248	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016249	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016250	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016251	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016252	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016253	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016254	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016256	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016257	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016258	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016259	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016260	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016261	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016262	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016263	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016265	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016266	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016267	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016268	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016269	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016270	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HOM03M016271	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016272	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HOM03M016273	2	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
HOM03M016274	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016275	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HOM03M016276	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HOM03M016277	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016278	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HOM03M016279	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016280	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HOM03M016281	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016282	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016283	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016284	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016285	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016286	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016287	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016288	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016289	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016290	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016291	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016292	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016293	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016294	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016295	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016296	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016297	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016298	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016299	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016300	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016301	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016302	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016303	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016304	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016305	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016306	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016307	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016308	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016309	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016310	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016311	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016312	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016313	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016314	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016315	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016316	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016317	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016318	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016319	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016320	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016321	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016322	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016323	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016324	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016325	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016326	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016327	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016328	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016329	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016330	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016331	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016332	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016333	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016334	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016335	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016336	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016337	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016338	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016339	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016340	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016341	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016342	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016343	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016344	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016345	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016346	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016347	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016348	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016349	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016350	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016351	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016352	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016353	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016354	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016355	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016356	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016357	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016358	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016359	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016360	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016361	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016362	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016363	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016364	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016365	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016366	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016367	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016368	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016369	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016370	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016371	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016372	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016373	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016374	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016375	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016376	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016377	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016378	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016379	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016380	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HOM03M016381	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HOM03M016382	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HOM03M016383	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HOM03M016384	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HOM03M016385	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016386	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016387	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016388	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016389	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016390	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016391	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016392	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016393	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016394	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016395	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016396	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016397	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016398	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016399	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HOM03M016400	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016401	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016402	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016403	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016404	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016405	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
HOM03M016406	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016407	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016408	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016409	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016410	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016411	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016412	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016413	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016414	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
HOM03M016415	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016416	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016417	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016418	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016419	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016420	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016421	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016422	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016423	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016424	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016427	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016428	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016429	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016430	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016431	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016432	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016433	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016434	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016435	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016436	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016437	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016438	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016439	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016440	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016441	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016442	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016443	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016444	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016445	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016446	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016447	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016448	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016449	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016450	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016451	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016452	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016453	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016454	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016455	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
HOM03M016456	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016457	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016458	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016459	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016460	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
HOM03M016462	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016463	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016464	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016465	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016466	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016467	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016468	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016469	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016470	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016471	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016472	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016473	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016474	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016475	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016476	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016478	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HOM03M016479	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HOM03M016480	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016481	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HOM03M016482	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016483	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016484	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
HOM03M016485	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
HOM03M016486	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016487	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016488	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016489	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016490	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016491	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016492	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016493	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016494	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016495	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016496	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HOM03M016497	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HOM03M016498	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016499	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016500	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
HOM03M016501	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016502	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016503	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016504	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016505	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HOM03M016506	2	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
HOM03M016507	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
HOM03M016508	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016509	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HOM03M016510	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016511	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016512	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HOM03M016513	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016514	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016515	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016516	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016517	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016518	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016519	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
HOM03M016520	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016521	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016522	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HOM03M016523	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016524	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016525	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016526	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016527	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016528	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016529	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016530	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016532	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016533	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016534	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016535	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016536	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016537	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016538	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016539	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016540	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016541	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016542	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016543	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
HOM03M016544	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016545	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
HOM03M016546	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016547	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HOM03M016548	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
